date, pm25, pm10, o3, no2, so2, co
2020/6/8, 83, 18, , 8, 2, 4
2020/6/9, 34, 30, , 19, 2, 6
2020/6/10, 96, 19, , 13, 2, 6
2020/6/11, 126, 45, , 12, 3, 6
2020/6/12, 123, 47, , 15, 3, 7
2020/6/13, 108, 36, , 18, 3, 8
2020/6/14, 86, 14, , 15, 2, 8
2020/6/15, 102, 25, 48, 13, 2, 6
2020/6/16, 73, 44, 41, 12, 2, 6
2020/6/17, 105, 31, 33, 15, 3, 7
2020/6/18, 70, 19, 59, 8, 2, 6
2020/6/19, 67, 34, 49, 8, 2, 5
2020/6/20, 96, 11, 35, 7, 2, 5
2020/6/21, 34, 18, 33, 8, 2, 4
2020/6/22, 44, 22, 41, 9, 2, 5
2020/6/23, 53, 30, 30, 19, , 8
2020/6/24, 82, 39, 35, 18, 2, 8
2020/6/25, 109, 32, 50, 10, 3, 6
2020/6/26, 89, 24, 22, 14, 3, 6
2020/6/27, 65, 14, 29, 16, 3, 5
2020/6/28, 50, 27, 31, 12, 3, 6
2020/6/29, 74, 23, 89, 12, 3, 7
2020/6/30, 69, , , , , 
2020/1/1, 45, 33, 15, 27, 1, 3
2020/1/2, 69, 41, 9, 27, 1, 4
2020/1/3, 106, 54, 21, 24, 2, 5
2020/1/4, 139, 41, 23, 20, 2, 4
2020/1/5, 105, 27, 26, 17, 2, 4
2020/1/6, 58, 34, 14, 21, 2, 8
2020/1/7, 85, 39, 15, 19, 2, 8
2020/1/8, 109, 33, 19, 21, 2, 4
2020/1/9, 96, 19, 20, 17, 1, 3
2020/1/10, 56, 27, 22, 16, 1, 4
2020/1/11, 81, 81, 24, 20, 5, 10
2020/1/12, 178, 86, 25, 27, 4, 9
2020/1/13, 183, 87, 24, 27, 4, 10
2020/1/14, 184, 37, 25, 22, 2, 5
2020/1/15, 106, 13, 25, 15, 1, 3
2020/1/16, 41, 37, 23, 14, 2, 5
2020/1/17, 104, 59, 21, 15, 2, 7
2020/1/18, 156, 69, 25, 20, 2, 8
2020/1/19, 165, 94, 39, 31, 4, 11
2020/1/20, 193, 79, 44, 23, 2, 8
2020/1/21, 176, 64, 30, 20, 1, 8
2020/1/22, 160, 32, 24, 13, 1, 5
2020/1/23, 92, 46, 37, 8, 1, 5
2020/1/24, 112, 15, 26, 7, 1, 2
2020/1/25, 44, 20, 31, 7, 1, 3
2020/1/26, 54, 22, 30, 7, 1, 4
2020/1/27, 68, 68, 24, 8, 2, 8
2020/1/28, 164, 60, 39, 7, 3, 7
2020/1/29, 157, 63, 38, 8, 3, 8
2020/1/30, 158, 46, 34, 12, 3, 6
2020/1/31, 123, 34, 30, 15, 2, 4
2020/2/1, 98, 38, 39, 10, 2, 4
2020/2/2, 109, 56, 39, 15, 2, 5
2020/2/3, 145, 21, 35, 11, 1, 3
2020/2/4, 70, 36, 33, 13, 1, 3
2020/2/5, 90, 24, 31, 5, 1, 2
2020/2/6, 74, 30, 31, 7, 1, 3
2020/2/7, 89, 47, 30, 8, 1, 4
2020/2/8, 134, 69, 39, 10, 2, 7
2020/2/9, 165, 51, 43, 10, 3, 5
2020/2/10, 133, 22, 36, 7, 1, 4
2020/2/11, 67, 40, 24, 16, 2, 8
2020/2/12, 113, 45, 29, 9, 1, 6
2020/2/13, 124, 15, 27, 11, 1, 4
2020/2/14, 48, 8, 22, 8, 1, 5
2020/2/15, 28, 31, 31, 5, 2, 5
2020/2/16, 62, 25, 34, 7, 2, 4
2020/2/17, 43, 21, 31, 10, 3, 4
2020/2/18, 48, 20, 42, 7, 2, 3
2020/2/19, 26, 23, 34, 15, 2, 3
2020/2/20, 41, 29, 34, 12, 2, 4
2020/2/21, 72, 72, 43, 11, 3, 7
2020/2/22, 152, 46, 42, 9, 2, 3
2020/2/23, 71, 57, 51, 8, 2, 5
2020/2/24, 95, 49, 33, 12, 3, 6
2020/2/25, 106, 30, 33, 7, 1, 4
2020/2/26, 70, 39, 36, 7, 2, 4
2020/2/27, 72, 42, 29, 14, 2, 6
2020/2/28, 89, 23, 21, 16, 2, 6
2020/2/29, 69, 13, 30, 9, 1, 4
2020/3/1, 39, 24, 36, 7, 2, 5
2020/3/2, 61, 25, 32, 10, 2, 3
2020/3/3, 52, 33, 36, 11, 2, 5
2020/3/4, 79, 28, 39, 7, 2, 4
2020/3/5, 62, 28, 44, 7, 2, 4
2020/3/6, 62, 48, 40, 13, 3, 6
2020/3/7, 125, 20, 41, 7, 2, 4
2020/3/8, 51, 11, 34, 12, 2, 4
2020/3/9, 35, 26, 38, 10, 2, 5
2020/3/10, 72, 55, 42, 19, 2, 7
2020/3/11, 128, 51, 42, 10, 2, 5
2020/3/12, 121, 25, 29, 13, 2, 5
2020/3/13, 61, 37, 34, 11, 2, 5
2020/3/14, 54, 56, 42, 20, 4, 6
2020/3/15, 104, 31, 34, 10, 2, 4
2020/3/16, 30, 47, 51, 18, 4, 5
2020/3/17, 73, 60, 67, 23, 4, 7
2020/3/18, 137, 53, 34, 14, 4, 5
2020/3/19, 82, 51, 44, 14, 3, 4
2020/3/20, 36, 54, 52, 15, 5, 6
2020/3/21, 86, 38, 37, 11, 2, 6
2020/3/22, 94, 23, 35, 12, 2, 4
2020/3/23, 31, 32, 41, 16, 2, 4
2020/3/24, 66, 38, 45, 11, 2, 4
2020/3/25, 45, 40, 22, 21, 2, 7
2020/3/26, 87, 29, 31, 8, 2, 4
2020/3/27, 41, 22, 28, 8, 2, 4
2020/3/28, 19, 27, 26, 9, 2, 4
2020/3/29, 15, , , , , 
2019/10/1, 38, 14, 20, 7, 3, 4
2019/10/2, 37, 22, 27, 15, 4, 5
2019/10/3, 58, 35, 48, 9, 4, 4
2019/10/4, 94, 29, 45, 7, 4, 4
2019/10/5, 78, 21, 40, 9, 3, 3
2019/10/6, 36, 43, 25, 18, 4, 6
2019/10/7, 91, 52, 21, 22, 6, 9
2019/10/8, 138, 45, 33, 21, 5, 8
2019/10/9, 109, 33, 49, 13, 4, 3
2019/10/10, 42, 43, 29, 19, 5, 6
2019/10/11, 82, 37, 49, 10, 4, 5
2019/10/12, 76, 31, 43, 10, 4, 3
2019/10/13, 56, 30, 35, 11, 4, 4
2019/10/14, 45, 23, 30, 8, 3, 3
2019/10/15, 25, 30, 33, 16, 4, 3
2019/10/16, 51, 30, 34, 17, 4, 5
2019/10/17, 58, 25, 42, 15, 3, 4
2019/10/18, 49, 36, 53, 18, 5, 5
2019/10/19, 88, 41, 61, 23, 4, 5
2019/10/20, 105, 34, 47, 19, 4, 5
2019/10/21, 95, 35, 46, 25, 4, 5
2019/10/22, 90, 41, 47, 19, 4, 5
2019/10/23, 98, 35, 46, 18, 4, 4
2019/10/24, 83, 49, 61, 19, 4, 6
2019/10/25, 110, 29, 30, 11, 3, 4
2019/10/26, 64, 30, 28, 19, 4, 7
2019/10/27, 65, 55, 35, 32, 5, 7
2019/10/28, 142, 135, 44, 32, 7, 9
2019/10/29, 154, 123, 40, 35, 5, 5
2019/10/30, 113, 119, 71, 26, 5, 6
2019/10/31, 131, 72, 59, 23, 5, 5
2019/11/1, 106, 94, 79, 29, 5, 7
2019/11/2, 155, 38, 49, 13, 4, 4
2019/11/3, 78, 43, 44, 14, 5, 5
2019/11/4, 87, 25, 41, 12, 4, 4
2019/11/5, 54, 22, 36, 20, 4, 4
2019/11/6, 48, 37, 47, 16, 4, 6
2019/11/7, 90, 25, 37, 10, 4, 3
2019/11/8, 44, 18, 39, 15, 4, 3
2019/11/9, 34, 46, 60, 21, 5, 6
2019/11/10, 101, 72, 33, 31, 6, 7
2019/11/11, 110, 60, 29, 26, 2, 4
2019/11/12, 75, 57, 39, 22, 4, 7
2019/11/13, 112, 63, 32, 17, 2, 4
2019/11/14, 72, 51, 45, 21, 2, 4
2019/11/15, 69, 43, 43, 20, 2, 4
2019/11/16, 67, 46, 33, 21, 4, 6
2019/11/17, 76, 81, 27, 16, 2, 6
2019/11/18, 124, 89, 27, 16, 3, 5
2019/11/19, 99, 60, 29, 21, 2, 4
2019/11/20, 72, 34, 27, 22, 2, 4
2019/11/21, 48, 45, 21, 27, 3, 5
2019/11/22, 72, 36, 17, 22, 2, 4
2019/11/23, 61, 27, 23, 18, 2, 6
2019/11/24, 50, 26, 25, 8, 1, 4
2019/11/25, 48, 22, 19, 18, 2, 4
2019/11/26, 55, 21, 15, 22, 1, 2
2019/11/27, 53, 27, 25, 10, 1, 4
2019/11/28, 54, 26, 19, 17, 2, 4
2019/11/29, 57, 20, 18, 23, 2, 4
2019/11/30, 49, 26, 17, 18, 2, 8
2019/12/1, 76, 60, 22, 22, 5, 10
2019/12/2, 149, 66, 24, 37, 6, 9
2019/12/3, 162, 79, 15, 52, 6, 12
2019/12/4, 174, 49, 28, 29, 4, 7
2019/12/5, 131, 22, 29, 12, 2, 4
2019/12/6, 50, 38, 35, 27, 3, 6
2019/12/7, 96, 61, 27, 40, 5, 10
2019/12/8, 158, 70, 28, 37, 4, 8
2019/12/9, 166, 63, 33, 39, 5, 8
2019/12/10, 158, 84, 29, 41, 6, 12
2019/12/11, 182, 43, 29, 25, 2, 4
2019/12/12, 95, 47, 29, 29, 2, 4
2019/12/13, 86, 56, 31, 30, 3, 6
2019/12/14, 127, 28, 25, 19, 2, 2
2019/12/15, 54, 42, 29, 22, 2, 4
2019/12/16, 86, 61, 7, 26, 3, 8
2019/12/17, 147, 32, 22, 13, 1, 5
2019/12/18, 80, 27, 19, 17, 1, 4
2019/12/19, 79, 37, 20, 23, 2, 5
2019/12/20, 105, 27, 26, 20, 2, 3
2019/12/21, 81, 19, 25, 22, 2, 4
2019/12/22, 53, 27, 26, 23, 1, 4
2019/12/23, 83, 33, 27, 17, 1, 4
2019/12/24, 88, 29, 18, 30, 2, 5
2019/12/25, 70, 29, 18, 19, 1, 7
2019/12/26, 88, 57, 21, 28, 3, 8
2019/12/27, 150, 62, 32, 31, 3, 8
2019/12/28, 151, 39, 15, 28, 3, 6
2019/12/29, 102, , , , , 
2019/7/1, 49, 19, 48, 11, 2, 
2019/7/2, 57, 24, 51, 8, 2, 3
2019/7/3, 65, 33, 52, 10, 2, 3
2019/7/4, 94, 35, 47, 11, 2, 3
2019/7/5, 96, 37, 53, 8, , 3
2019/7/6, 102, 33, 101, 10, 2, 6
2019/7/7, 92, 47, 85, 11, 3, 5
2019/7/8, 125, 16, 32, 8, 2, 3
2019/7/9, 54, 17, 32, 14, 2, 4
2019/7/10, 53, 30, 40, 19, 2, 4
2019/7/11, 85, 27, 27, 14, 2, 4
2019/7/12, 80, 8, 40, 11, 2, 3
2019/7/13, 27, 28, 60, 15, 3, 4
2019/7/14, 84, 28, 46, 9, 2, 4
2019/7/15, 68, 26, 30, 9, 2, 4
2019/7/16, 58, 30, 26, 9, 2, 3
2019/7/17, 69, 19, 14, 8, 2, 3
2019/7/18, 40, 16, 17, 9, 2, 4
2019/7/19, 38, 27, 35, 13, 2, 5
2019/7/20, 68, 38, 66, 14, 2, 4
2019/7/21, 103, 38, 61, 11, 2, 4
2019/7/22, 87, 37, 83, 12, , 4
2019/7/23, 73, 41, 60, 16, , 6
2019/7/24, 94, 43, 56, 18, , 6
2019/7/25, 104, 54, 59, 21, , 7
2019/7/26, 130, 45, 60, 17, 2, 6
2019/7/27, 106, 29, 48, 8, 3, 4
2019/7/28, 69, 26, 63, 8, 3, 3
2019/7/29, 52, 27, 74, 8, 3, 3
2019/7/30, 52, 24, 41, 8, 3, 3
2019/7/31, 41, 19, 29, 6, 2, 3
2019/8/1, 36, 15, 20, 5, 2, 3
2019/8/2, 31, 20, 18, 7, 3, 3
2019/8/3, 46, 11, 17, 9, 2, 3
2019/8/4, 21, 20, 18, 7, 3, 3
2019/8/5, 35, 21, 30, 7, 3, 3
2019/8/6, 57, 29, 29, 7, 3, 3
2019/8/7, 75, 22, 12, 6, 3, 3
2019/8/8, 44, 21, 11, 3, 2, 3
2019/8/9, 38, 19, 33, 1, , 4
2019/8/10, 42, 11, 34, 5, 2, 4
2019/8/11, 31, 26, 71, 9, 3, 5
2019/8/12, 61, 35, 66, 18, 3, 6
2019/8/13, 89, 46, 103, 19, 3, 7
2019/8/14, 118, 43, 92, 14, 4, 8
2019/8/15, 109, 45, 117, 12, 3, 8
2019/8/16, 119, 54, 125, 13, 3, 7
2019/8/17, 134, 43, 70, 13, 3, 5
2019/8/18, 110, 20, 60, 12, 3, 4
2019/8/19, 56, 18, 49, 9, 3, 4
2019/8/20, 52, 30, 78, 14, 3, 5
2019/8/21, 70, 41, 64, 11, 3, 5
2019/8/22, 95, 33, 46, 10, 3, 4
2019/8/23, 84, 24, 37, 9, 3, 4
2019/8/24, 66, 19, 19, 7, 3, 3
2019/8/25, 39, 28, 56, 9, 3, 4
2019/8/26, 57, 36, 62, 16, 3, 5
2019/8/27, 79, 19, 34, 13, 3, 5
2019/8/28, 54, 21, 33, 19, 3, 6
2019/8/29, 66, 50, 80, 21, 4, 7
2019/8/30, 133, 40, 65, 11, 3, 6
2019/8/31, 99, 14, 42, 11, 2, 4
2019/9/1, 47, 9, 31, 14, 2, 4
2019/9/2, 31, 18, 16, 22, , 5
2019/9/3, 48, 29, 14, 23, 3, 6
2019/9/4, 84, 15, 10, 14, 3, 4
2019/9/5, 38, 12, 11, 8, 3, 3
2019/9/6, 24, 28, 59, 13, 4, 5
2019/9/7, 61, 35, 64, 13, 3, 5
2019/9/8, 92, 28, 38, 14, 3, 4
2019/9/9, 70, 44, 80, 21, 3, 6
2019/9/10, 96, 32, 43, 9, 3, 4
2019/9/11, 88, 21, 47, 11, 3, 4
2019/9/12, 60, 20, 42, 8, 3, 4
2019/9/13, 53, 22, 36, 8, 3, 
2019/9/14, 50, 20, 41, 8, 3, 5
2019/9/15, 47, 24, 53, 8, 4, 4
2019/9/16, 48, 34, 50, 9, 3, 4
2019/9/17, 66, 28, 50, 8, 4, 4
2019/9/18, 48, 26, 37, 7, 3, 3
2019/9/19, 35, 27, 53, 10, 4, 3
2019/9/20, 45, 17, 41, 7, 3, 3
2019/9/21, 37, 18, 38, 7, 3, 4
2019/9/22, 32, 36, 38, 15, 4, 5
2019/9/23, 63, 46, 76, 24, 5, 7
2019/9/24, 94, 46, 68, 20, 4, 6
2019/9/25, 111, 26, 55, 10, 3, 4
2019/9/26, 64, 29, 46, 15, 4, 4
2019/9/27, 69, 37, 41, 14, 4, 4
2019/9/28, 90, 32, 44, 13, 3, 4
2019/9/29, 80, 33, 37, 9, 3, 4
2019/9/30, 80, 15, 15, 6, 3, 3
2019/4/1, 72, 53, 44, 19, 3, 4
2019/4/2, 85, 55, 34, 24, 3, 5
2019/4/3, 120, 41, 33, 13, 2, 3
2019/4/4, 106, 58, 69, 16, 5, 6
2019/4/5, 148, 58, 55, 17, 6, 6
2019/4/6, 135, 72, 77, 17, 8, 7
2019/4/7, 155, 61, 49, 19, 6, 6
2019/4/8, 149, 39, 38, 10, 5, 5
2019/4/9, 97, 21, 33, 10, 3, 4
2019/4/10, 63, 29, 41, 15, 4, 4
2019/4/11, 80, 50, 57, 26, 4, 6
2019/4/12, 135, 34, 50, 11, 3, 3
2019/4/13, 85, 46, 44, 16, 4, 5
2019/4/14, 122, 49, 45, 14, 3, 4
2019/4/15, 100, 41, 41, 11, 3, 3
2019/4/16, 69, 43, 49, 13, 3, 4
2019/4/17, 114, 54, 79, 13, 3, 5
2019/4/18, 127, 43, 35, 15, 3, 4
2019/4/19, 118, 26, 34, 9, 3, 3
2019/4/20, 66, 29, 21, 13, 3, 2
2019/4/21, 79, 22, 23, 17, 3, 2
2019/4/22, 71, 40, 40, 19, 4, 7
2019/4/23, 113, 70, 23, 31, 4, 9
2019/4/24, 168, 41, 29, 19, 1, 4
2019/4/25, 107, 35, 33, 12, 1, 4
2019/4/26, 86, 29, 48, 10, 2, 3
2019/4/27, 64, 38, 34, 18, 3, 5
2019/4/28, 105, 35, 22, 22, 3, 5
2019/4/29, 104, 28, 29, 15, 3, 4
2019/4/30, 83, 63, 56, 20, 6, 9
2019/5/1, 138, 67, 50, 23, 4, 6
2019/5/2, 91, 52, 56, 23, 3, 4
2019/5/3, 84, 54, 61, 20, 3, 5
2019/5/4, 99, 50, 60, 9, 4, 5
2019/5/5, 109, 36, 44, 8, 3, 3
2019/5/6, 67, 40, 48, 9, 3, 
2019/5/7, 65, 41, 46, 11, 3, 3
2019/5/8, 54, 51, 87, 16, 6, 5
2019/5/9, 95, 44, 63, 12, 5, 4
2019/5/10, 93, 49, 103, 17, 4, 5
2019/5/11, 103, 46, 79, 13, 4, 4
2019/5/12, 92, 32, 46, 13, 4, 4
2019/5/13, 68, 23, 42, 8, 4, 4
2019/5/14, 60, 22, 29, 9, 4, 
2019/5/15, 60, 37, 21, 15, 5, 5
2019/5/16, 106, 26, 26, 13, 5, 5
2019/5/17, 64, 38, 34, 16, 6, 7
2019/5/18, 99, 51, 30, 19, 6, 6
2019/5/19, 139, 54, 45, 12, 4, 4
2019/5/20, 92, 60, 89, 21, 3, 5
2019/5/21, 89, 62, 110, 17, 3, 6
2019/5/22, 124, 72, 130, 23, 4, 8
2019/5/23, 147, 57, 84, 18, 2, 5
2019/5/24, 98, 51, 42, 8, 2, 4
2019/5/25, 71, 30, 36, 8, 2, 4
2019/5/26, 63, 30, 43, 8, 2, 6
2019/5/27, 78, 24, 46, 11, 2, 4
2019/5/28, 34, 41, 44, 36, 3, 5
2019/5/29, 70, 44, 58, 22, 2, 5
2019/5/30, 85, 52, 61, 16, 2, 7
2019/5/31, 135, 33, 48, 11, 2, 4
2019/6/1, 91, 24, 51, 8, 2, 4
2019/6/2, 64, 32, 60, 9, 2, 4
2019/6/3, 88, 34, 69, 9, 2, 5
2019/6/4, 85, 42, 67, 7, 2, 6
2019/6/5, 101, 34, 38, 8, 3, 5
2019/6/6, 71, 19, 43, 8, 2, 5
2019/6/7, 58, 26, 62, 7, 2, 4
2019/6/8, 74, 27, 59, 7, 3, 5
2019/6/9, 76, 40, 45, 13, 3, 6
2019/6/10, 111, 26, 44, 9, 3, 4
2019/6/11, 78, 22, 44, 8, 2, 2
2019/6/12, 60, 24, 42, 10, 3, 2
2019/6/13, 66, 18, 49, 8, 3, 2
2019/6/14, 53, 51, 117, 16, 6, 5
2019/6/15, 130, 67, 122, 18, 5, 5
2019/6/16, 159, 41, 58, 12, 3, 2
2019/6/17, 86, 21, 35, 14, 3, 5
2019/6/18, 60, 25, 37, 12, 3, 5
2019/6/19, 73, 22, 28, 12, 3, 2
2019/6/20, 68, 18, 32, 8, 3, 2
2019/6/21, 59, 26, 38, 10, 4, 2
2019/6/22, 78, 31, 45, 7, 3, 2
2019/6/23, 78, 26, 52, 10, 3, 2
2019/6/24, 69, 21, 36, 8, 3, 2
2019/6/25, 47, 21, 25, 15, 4, 3
2019/6/26, 60, 33, 51, 14, 4, 3
2019/6/27, 92, 44, 83, 12, 5, 3
2019/6/28, 110, 42, 34, 17, 4, 7
2019/6/29, 110, 20, 39, 15, 3, 5
2019/6/30, 65, 15, 39, 12, 2, 3
2019/1/1, 86, 57, 25, 18, 6, 7
2019/1/2, 150, 47, 20, 25, 3, 6
2019/1/3, 128, 20, 17, 25, 3, 5
2019/1/4, 53, 32, 14, 23, 3, 8
2019/1/5, 92, 30, 21, 19, 2, 5
2019/1/6, 85, 31, 19, 22, 2, 6
2019/1/7, 91, 49, 30, 17, 4, 8
2019/1/8, 129, 29, 20, 19, 3, 5
2019/1/9, 81, 19, 13, 21, 2, 5
2019/1/10, 54, 16, 12, 24, 3, 6
2019/1/11, 56, 37, 7, 21, 4, 11
2019/1/12, 109, 65, 14, 24, 4, 11
2019/1/13, 162, 61, 31, 27, 4, 8
2019/1/14, 150, 80, 37, 21, 4, 11
2019/1/15, 174, 44, 24, 16, 4, 5
2019/1/16, 83, 77, 11, 32, 7, 10
2019/1/17, 156, 69, 28, 28, 5, 8
2019/1/18, 162, 65, 18, 30, 6, 11
2019/1/19, 150, 70, 25, 19, 6, 10
2019/1/20, 148, 48, 20, 25, 6, 8
2019/1/21, 114, 70, 21, 33, 8, 9
2019/1/22, 163, 73, 28, 43, 9, 10
2019/1/23, 170, 75, 21, 38, 7, 10
2019/1/24, 171, 35, 32, 24, 4, 6
2019/1/25, 91, 27, 27, 9, 3, 4
2019/1/26, 56, 33, 28, 19, 4, 5
2019/1/27, 66, 49, 17, 24, 6, 9
2019/1/28, 123, 55, 24, 20, 4, 7
2019/1/29, 103, 44, 16, 25, 5, 6
2019/1/30, 63, 20, 27, 7, 3, 5
2019/1/31, 37, 55, 23, 11, 3, 8
2019/2/1, 124, 55, 31, 10, 5, 7
2019/2/2, 117, 55, 19, 12, 7, 13
2019/2/3, 125, 86, 30, 9, 5, 9
2019/2/4, 125, 57, 28, 7, 5, 5
2019/2/5, 53, 47, 31, 10, 6, 8
2019/2/6, 96, 32, 28, 5, 4, 6
2019/2/7, 63, 23, 26, 6, 4, 5
2019/2/8, 35, 17, 26, 5, 4, 6
2019/2/9, 33, 23, 24, 8, 4, 5
2019/2/10, 49, 26, 26, 10, 4, 6
2019/2/11, 76, 24, 25, 14, 4, 6
2019/2/12, 67, 32, 32, 10, 2, 6
2019/2/13, 65, 34, 32, 9, 2, 7
2019/2/14, 71, 15, 24, 15, 2, 6
2019/2/15, 47, 44, 28, 8, 2, 7
2019/2/16, 97, 32, 31, 9, 3, 6
2019/2/17, 74, 15, 24, 16, 2, 6
2019/2/18, 49, 25, 12, 23, 3, 10
2019/2/19, 77, 40, 20, 19, 2, 8
2019/2/20, 112, 48, 28, 16, 2, 8
2019/2/21, 131, 40, 25, 16, 2, 9
2019/2/22, 114, 84, 30, 23, 4, 12
2019/2/23, 180, 75, 40, 27, 4, 11
2019/2/24, 167, 64, 29, 33, 3, 12
2019/2/25, 158, 37, 35, 15, 2, 8
2019/2/26, 98, 33, 24, 19, 3, 6
2019/2/27, 72, 34, 26, 17, 3, 3
2019/2/28, 82, 69, 40, 25, 4, 7
2019/3/1, 148, 46, 32, 20, 3, 5
2019/3/2, 123, 61, 27, 24, 5, 7
2019/3/3, 156, 73, 36, 22, 5, 7
2019/3/4, 170, 68, 34, 20, 4, 6
2019/3/5, 164, 61, 42, 16, 4, 7
2019/3/6, 155, 61, 46, 10, 3, 6
2019/3/7, 127, 35, 34, 18, 3, 3
2019/3/8, 64, 28, 16, 34, 4, 7
2019/3/9, 84, 48, 21, 20, 4, 6
2019/3/10, 126, 70, 42, 28, 6, 7
2019/3/11, 152, 80, 41, 22, 6, 6
2019/3/12, 148, 53, 33, 15, 4, 3
2019/3/13, 64, 38, 30, 21, 3, 3
2019/3/14, 62, 52, 39, 23, 6, 5
2019/3/15, 123, 62, 48, 24, 5, 5
2019/3/16, 107, 66, 62, 25, 8, 7
2019/3/17, 161, 35, 34, 18, 4, 4
2019/3/18, 95, 39, 40, 20, 5, 4
2019/3/19, 103, 44, 40, 20, 4, 6
2019/3/20, 79, 49, 34, 15, 1, 7
2019/3/21, 132, 29, 34, 9, 2, 3
2019/3/22, 56, 36, 39, 15, 3, 5
2019/3/23, 75, 46, 44, 14, 2, 4
2019/3/24, 96, 52, 38, 25, 3, 6
2019/3/25, 136, 58, 42, 28, 4, 6
2019/3/26, 137, 48, 37, 26, 4, 6
2019/3/27, 123, 54, 24, 31, 5, 9
2019/3/28, 139, 49, 37, 17, 3, 4
2019/3/29, 112, 55, 35, 18, 4, 5
2019/3/30, 126, 40, 39, 9, 2, 3
2019/3/31, 53, 49, 48, 18, 3, 3
2018/10/1, 60, 39, 56, 16, 4, 5
2018/10/2, 64, 33, 56, 15, 3, 4
2018/10/3, 68, 30, 54, 8, 2, 3
2018/10/4, 59, 29, 46, 6, 2, 4
2018/10/5, 55, 40, 49, 12, 4, 5
2018/10/6, 70, 48, 89, 12, 3, 5
2018/10/7, 80, 38, 44, 10, 2, 3
2018/10/8, 53, 42, 32, 22, 3, 4
2018/10/9, 73, 38, 33, 10, 2, 4
2018/10/10, 75, 30, 37, 10, 2, 3
2018/10/11, 48, 29, 39, 17, 1, 4
2018/10/12, 49, 27, 46, 20, 1, 3
2018/10/13, 51, 22, 36, 13, 1, 3
2018/10/14, 33, 21, 43, 12, 2, 3
2018/10/15, 23, 29, 40, 17, 2, 4
2018/10/16, 77, 44, 63, 25, 2, 5
2018/10/17, 116, 31, 39, 13, 2, 3
2018/10/18, 72, 28, 38, 18, 2, 3
2018/10/19, 53, 23, 36, 19, 2, 3
2018/10/20, 47, 22, 40, 18, 2, 3
2018/10/21, 51, 14, 29, 20, 2, 4
2018/10/22, 51, 47, 47, 18, 4, 7
2018/10/23, 126, 63, 56, 26, 3, 6
2018/10/24, 128, 47, 48, 12, 3, 4
2018/10/25, 70, 59, 53, 15, 4, 6
2018/10/26, 134, 59, 32, 20, 5, 5
2018/10/27, 88, 54, 48, 26, 7, 6
2018/10/28, 101, 63, 46, 30, 9, 6
2018/10/29, 129, 36, 43, 16, 3, 4
2018/10/30, 66, 27, 43, 11, 3, 3
2018/10/31, 55, 16, 35, 10, 1, 2
2018/11/1, 44, 22, 34, 18, 2, 2
2018/11/2, 52, 25, 38, 15, 2, 2
2018/11/3, 51, 22, 42, 19, 3, 3
2018/11/4, 58, 25, 39, 12, 3, 2
2018/11/5, 68, 23, 41, 12, 2, 3
2018/11/6, 57, 30, 22, 19, 3, 4
2018/11/7, 89, 15, 14, 14, 2, 5
2018/11/8, 54, 47, 27, 20, 5, 7
2018/11/9, 127, 38, 38, 14, 2, 4
2018/11/10, 103, 39, 26, 18, 4, 5
2018/11/11, 104, 20, 32, 11, 2, 3
2018/11/12, 50, 34, 35, 18, 3, 3
2018/11/13, 74, 42, 39, 24, 3, 4
2018/11/14, 88, 31, 20, 27, 3, 4
2018/11/15, 70, 24, 30, 14, 2, 3
2018/11/16, 72, 24, 32, 9, 2, 3
2018/11/17, 59, 18, 21, 16, 2, 3
2018/11/18, 60, 62, 21, 23, 5, 9
2018/11/19, 149, 51, 33, 27, 4, 7
2018/11/20, 123, 14, 31, 15, 3, 3
2018/11/21, 50, 37, 31, 14, 3, 4
2018/11/22, 90, 48, 31, 32, 3, 4
2018/11/23, 113, 51, 28, 26, 4, 5
2018/11/24, 116, 65, 49, 29, 4, 6
2018/11/25, 161, 50, 31, 37, 4, 6
2018/11/26, 125, 60, 31, 37, 4, 8
2018/11/27, 146, 89, 23, 41, 6, 11
2018/11/28, 185, 86, 48, 43, 4, 10
2018/11/29, 180, 77, 33, 29, 2, 7
2018/11/30, 139, 55, 27, 26, 3, 3
2018/12/1, 87, 42, 15, 21, 3, 3
2018/12/2, 85, 48, 8, 25, 3, 7
2018/12/3, 133, 31, 19, 13, 2, 5
2018/12/4, 75, 45, 23, 10, 1, 2
2018/12/5, 50, 19, 22, 11, , 3
2018/12/6, 38, 27, 21, 10, 1, 4
2018/12/7, 74, 34, 19, 14, 2, 4
2018/12/8, 78, 33, 14, 17, 2, 4
2018/12/9, 89, 13, 23, 12, 1, 2
2018/12/10, 30, 16, 21, 15, 2, 4
2018/12/11, 47, 59, 22, 18, 4, 9
2018/12/12, 149, 60, 17, 30, 7, 8
2018/12/13, 158, 52, 21, 25, 4, 7
2018/12/14, 123, 25, 14, 22, 1, 2
2018/12/15, 51, 53, 18, 26, 3, 7
2018/12/16, 130, 83, 21, 33, 6, 9
2018/12/17, 177, 86, 17, 46, 6, 11
2018/12/18, 170, 70, 9, 43, 5, 7
2018/12/19, 146, 36, 20, 30, 4, 5
2018/12/20, 85, 45, 7, 34, 3, 5
2018/12/21, 113, 33, 23, 23, 2, 5
2018/12/22, 98, 40, 35, 11, 3, 6
2018/12/23, 97, 43, 32, 15, 2, 5
2018/12/24, 81, 31, 17, 19, 3, 3
2018/12/25, 55, 14, 26, 13, 2, 3
